Name,url
Ignacio Piatti,/player/176376/ignacio-piatti/
Valter Birsa,/player/176104/valter-birsa/
Pedro León,/player/175379/pedro-le%C3%B3n/
Kevin-Prince Boateng,/player/173909/kevin-prince-boateng/
Marcano,/player/173521/marcano/
Héctor Moreno,/player/173432/h%C3%A9ctor-moreno/
Sergio Romero,/player/173373/sergio-romero/
Antonio Candreva,/player/173221/antonio-candreva/
Domenico Criscito,/player/173208/domenico-criscito/
Nuri Şahin,/player/170797/nuri-%C5%9Fahin/
Jonathan dos Santos,/player/170370/jonathan-dos-santos/
Erik Lamela,/player/170368/erik-lamela/
Ryan Bertrand,/player/169705/ryan-bertrand/
Renato Augusto,/player/169195/renato-augusto/
Jardel,/player/168530/jardel/
Vitaliy Denisov,/player/167553/vitaliy-denisov/
Dušan Basta,/player/167514/du%C5%A1an-basta/
Gustavo Cabral,/player/165536/gustavo-cabral/
Gabriel Paletta,/player/165526/gabriel-paletta/
Theo Walcott,/player/164859/theo-walcott/
Łukasz Fabiański,/player/164835/%C5%82ukasz-fabia%C5%84ski/
Ben Foster,/player/163155/ben-foster/
Vedad Ibišević,/player/162369/vedad-ibi%C5%A1evi%C4%87/
Karim El Ahmadi,/player/162329/karim-el-ahmadi/
Salomon Kalou,/player/158232/salomon-kalou/
Manuel Fernandes,/player/157960/manuel-fernandes/
Andreas Granqvist,/player/156713/andreas-granqvist/
Lukas Podolski,/player/150516/lukas-podolski/
Javi Fuego,/player/146460/javi-fuego/
Fernando Belluschi,/player/143587/fernando-belluschi/
Antonio Mirante,/player/140293/antonio-mirante/
Vincent Enyeama,/player/139968/vincent-enyeama/
Federico Marchetti,/player/139668/federico-marchetti/
Kaká,/player/138449/kak%C3%A1/
James Milner,/player/138412/james-milner/
Atiba Hutchinson,/player/134744/atiba-hutchinson/
Jérémy Mathieu,/player/112316/j%C3%A9r%C3%A9my-mathieu/
Carlos Idriss Kameni,/player/111661/carlos-idriss-kameni/
Phil Jagielka,/player/53914/phil-jagielka/
Jermain Defoe,/player/50542/jermain-defoe/
Júlio César,/player/48717/j%C3%BAlio-c%C3%A9sar/
Michael Carrick,/player/21146/michael-carrick/
Miguel Almirón,/player/230977/miguel-almir%C3%B3n/
Oyarzabal,/player/230142/oyarzabal/
Soares,/player/227476/soares/
Florin Andone,/player/225018/florin-andone/
Victor Lindelöf,/player/221660/victor-lindel%C3%B6f/
Pau López,/player/221087/pau-l%C3%B3pez/
Clément Lenglet,/player/220440/cl%C3%A9ment-lenglet/
Matias Vecino,/player/219985/matias-vecino/
Mahmoud Dahoud,/player/218339/mahmoud-dahoud/
Davide Zappacosta,/player/216150/davide-zappacosta/
Nikola Maksimović,/player/215466/nikola-maksimovi%C4%87/
Emiliano Rigoni,/player/215259/emiliano-rigoni/
Iván Marcone,/player/215057/iv%C3%A1n-marcone/
Stanislav Kritsyuk,/player/213150/stanislav-kritsyuk/
Wylan Cyprien,/player/212886/wylan-cyprien/
Diego Llorente,/player/212602/diego-llorente/
Anderson Talisca,/player/212523/anderson-talisca/
Leander Dendoncker,/player/212501/leander-dendoncker/
Bruno Fernandes,/player/212198/bruno-fernandes/
Max Meyer,/player/212150/max-meyer/
Gayà,/player/211688/gay%C3%A0/
Sofiane Boufal,/player/211381/sofiane-boufal/
Marco Benassi,/player/211354/marco-benassi/
Nicolás Tagliafico,/player/211256/nicol%C3%A1s-tagliafico/
Elseid Hysaj,/player/210864/elseid-hysaj/
João Cancelo,/player/210514/jo%C3%A3o-cancelo/
Alessio Romagnoli,/player/210413/alessio-romagnoli/
Óliver Torres,/player/208777/%C3%B3liver-torres/
Hakan Çalhanoğlu,/player/208128/hakan-%C3%A7alhano%C4%9Flu/
Bertrand Traoré,/player/207948/bertrand-traor%C3%A9/
Luciano Vietto,/player/207441/luciano-vietto/
Maximilian Arnold,/player/206511/maximilian-arnold/
Serge Gnabry,/player/206113/serge-gnabry/
Luke Shaw,/player/205988/luke-shaw/
Ben Davies,/player/205923/ben-davies/
Edin Višća,/player/205678/edin-vi%C5%A1%C4%87a/
Bernard,/player/205525/bernard/
Daniele Baselli,/player/205407/daniele-baselli/
Arkadiusz Milik,/player/205175/arkadiusz-milik/
Bernat,/player/205069/bernat/
Marcel Sabitzer,/player/204923/marcel-sabitzer/
Willi Orban,/player/204638/willi-orban/
Kurt Zouma,/player/204311/kurt-zouma/
Christoph Kramer,/player/204024/christoph-kramer/
Zé Luís,/player/203757/z%C3%A9-lu%C3%ADs/
John Stones,/player/203574/john-stones/
Fernando,/player/202642/fernando/
Memphis Depay,/player/202556/memphis-depay/
Federico Fernández,/player/201988/federico-fern%C3%A1ndez/
Salif Sané,/player/201956/salif-san%C3%A9/
Nicola Sansone,/player/201858/nicola-sansone/
Paul-Georges Ntep,/player/201533/paul-georges-ntep/
Geoffrey Kondogbia,/player/201455/geoffrey-kondogbia/
Ciprian Tătăruşanu,/player/201325/ciprian-t%C4%83t%C4%83ru%C5%9Fanu/
Vladimír Darida,/player/201262/vladim%C3%ADr-darida/
Cédric,/player/201118/c%C3%A9dric/
Lorenzo Tonelli,/player/201049/lorenzo-tonelli/
Riccardo Saponara,/player/201046/riccardo-saponara/
Djibril Sidibé,/player/201042/djibril-sidib%C3%A9/
Yevhen Konoplyanka,/player/200641/yevhen-konoplyanka/
Lucas Digne,/player/200458/lucas-digne/
Paco Alcácer,/player/200454/paco-alc%C3%A1cer/
Vicente Gómez,/player/199977/vicente-g%C3%B3mez/
Emre Çolak,/player/199952/emre-%C3%A7olak/
Nicolai Jørgensen,/player/199852/nicolai-j%C3%B8rgensen/
John Guidetti,/player/199602/john-guidetti/
Oriol Romeu,/player/199576/oriol-romeu/
Nolito,/player/199561/nolito/
Bruno Martins Indi,/player/199550/bruno-martins-indi/
Vincent Aboubakar,/player/199069/vincent-aboubakar/
Manolo Gabbiadini,/player/198683/manolo-gabbiadini/
Rodrigo,/player/198329/rodrigo/
Patrick Herrmann,/player/198077/patrick-herrmann/
Florian Lejeune,/player/197948/florian-lejeune/
Jeffrey Bruma,/player/195363/jeffrey-bruma/
Adrián,/player/194911/adri%C3%A1n/
Hernán Pérez,/player/193887/hern%C3%A1n-p%C3%A9rez/
Jaume Costa,/player/193171/jaume-costa/
Cenk Tosun,/player/192991/cenk-tosun/
Escudero,/player/192679/escudero/
Yunus Mallı,/player/192565/yunus-mall%C4%B1/
Fabián Orellana,/player/192492/fabi%C3%A1n-orellana/
Sébastien Corchia,/player/191210/s%C3%A9bastien-corchia/
Juraj Kucka,/player/190875/juraj-kucka/
Jeroen Zoet,/player/190778/jeroen-zoet/
Marwin Hitz,/player/190243/marwin-hitz/
Balenziaga,/player/190223/balenziaga/
Wilfried Bony,/player/189963/wilfried-bony/
Muniain,/player/189575/muniain/
Iturraspe,/player/189574/iturraspe/
Benjamin Hübner,/player/189433/benjamin-h%C3%BCbner/
Francis Coquelin,/player/189271/francis-coquelin/
Jonathas,/player/189169/jonathas/
Daniel Carriço,/player/189156/daniel-carri%C3%A7o/
Gustavo Bou,/player/188955/gustavo-bou/
Volkan Babacan,/player/188524/volkan-babacan/
Seydou Doumbia,/player/188428/seydou-doumbia/
Ganso,/player/187688/ganso/
Christian Noboa,/player/187457/christian-noboa/
Igor Smolnikov,/player/187347/igor-smolnikov/
Maurício,/player/187324/maur%C3%ADcio/
Marco Fabián,/player/186307/marco-fabi%C3%A1n/
Ron-Robert Zieler,/player/186148/ron-robert-zieler/
Danny Drinkwater,/player/186132/danny-drinkwater/
Mariano,/player/184949/mariano/
Sofiane Feghouli,/player/184881/sofiane-feghouli/
Kyriakos Papadopoulos,/player/184477/kyriakos-papadopoulos/
Fernando,/player/184134/fernando/
Sandro Wagner,/player/184069/sandro-wagner/
Pablo Piatti,/player/183899/pablo-piatti/
Claudio Yacob,/player/183893/claudio-yacob/
Roberto,/player/183666/roberto/
Nordin Amrabat,/player/183108/nordin-amrabat/
Marcelo,/player/180334/marcelo/
Antunes,/player/178424/antunes/
Fabricio,/player/177723/fabricio/
Serdar Tasci,/player/177519/serdar-tasci/
Fabian Johnson,/player/177159/fabian-johnson/
Bojan,/player/176993/bojan/
Marouane Fellaini,/player/176944/marouane-fellaini/
Pontus Wernbloom,/player/176731/pontus-wernbloom/
André Ayew,/player/176571/andr%C3%A9-ayew/
David Ospina,/player/176550/david-ospina/
Winston Reid,/player/176285/winston-reid/
Lucas Leiva,/player/176266/lucas-leiva/
Zlatko Junuzović,/player/173474/zlatko-junuzovi%C4%87/
Cristian Ansaldi,/player/173306/cristian-ansaldi/
Victor Moses,/player/172962/victor-moses/
Coke,/player/172316/coke/
David Zurutuza,/player/172290/david-zurutuza/
Diego Valeri,/player/172114/diego-valeri/
José Fonte,/player/171791/jos%C3%A9-fonte/
Gervinho,/player/170733/gervinho/
Ryan Shawcross,/player/169596/ryan-shawcross/
Jonny Evans,/player/169588/jonny-evans/
Salvatore Sirigu,/player/168435/salvatore-sirigu/
Yohan Cabaye,/player/167943/yohan-cabaye/
Danilo,/player/166072/danilo/
Nicolás Pareja,/player/165501/nicol%C3%A1s-pareja/
Ştefan Radu,/player/165109/%C5%9Ftefan-radu/
David Abraham,/player/160741/david-abraham/
Jurado,/player/159171/jurado/
Bafétimbi Gomis,/player/159145/baf%C3%A9timbi-gomis/
Héctor Herrera,/player/156519/h%C3%A9ctor-herrera/
Luisão,/player/148711/luis%C3%A3o/
Vasiliy Berezutskiy,/player/148122/vasiliy-berezutskiy/
Igor Akinfeev,/player/148119/igor-akinfeev/
Igor Denisov,/player/147782/igor-denisov/
Alexandr Samedov,/player/147621/alexandr-samedov/
Xabi Prieto,/player/146482/xabi-prieto/
Negredo,/player/146439/negredo/
Andriy Pyatov,/player/142902/andriy-pyatov/
Pablo Zabaleta,/player/142784/pablo-zabaleta/
Guillermo Ochoa,/player/140233/guillermo-ochoa/
Willy Caballero,/player/139062/willy-caballero/
Vágner Love,/player/137809/v%C3%A1gner-love/
Michel Vorm,/player/137677/michel-vorm/
Daniel Baier,/player/137351/daniel-baier/
Gomes,/player/135451/gomes/
Mehmet Topal,/player/124635/mehmet-topal/
René Adler,/player/121933/ren%C3%A9-adler/
Patrice Evra,/player/52091/patrice-evra/
Stefano Sorrentino,/player/49031/stefano-sorrentino/
Joaquín,/player/45186/joaqu%C3%ADn/
Tomáš Rosický,/player/8473/tom%C3%A1%C5%A1-rosick%C3%BD/
Gareth Barry,/player/6826/gareth-barry/
Emre Belözoğlu,/player/80/emre-bel%C3%B6zo%C4%9Flu/
Carlos Soler,/player/234153/carlos-soler/
Andrey Lunev,/player/229909/andrey-lunev/
André Silva,/player/228941/andr%C3%A9-silva/
Yeray,/player/227950/yeray/
Christian Pulisic,/player/227796/christian-pulisic/
Moussa Marega,/player/227536/moussa-marega/
Lucas Tousart,/player/227234/lucas-tousart/
André Onana,/player/226753/andr%C3%A9-onana/
Martín Campaña,/player/225647/mart%C3%ADn-campa%C3%B1a/
Vincent Koziello,/player/225199/vincent-koziello/
Nemanja Radoja,/player/225028/nemanja-radoja/
Diogo Jota,/player/224458/diogo-jota/
Valentin Rongier,/player/223874/valentin-rongier/
Omar Al Soma,/player/223627/omar-al-soma/
Franco Cervi,/player/223061/franco-cervi/
Jorge Meré,/player/223033/jorge-mer%C3%A9/
Rick Karsdorp,/player/222558/rick-karsdorp/
Dani Ceballos,/player/222509/dani-ceballos/
Hirving Lozano,/player/221992/hirving-lozano/
Mariano,/player/221639/mariano/
Raúl,/player/221540/ra%C3%BAl/
Yoan Cardinale,/player/221130/yoan-cardinale/
Antonio Sanabria,/player/219932/antonio-sanabria/
Diego Carlos,/player/219693/diego-carlos/
Rodrigo Battaglia,/player/219576/rodrigo-battaglia/
José Izquierdo,/player/219411/jos%C3%A9-izquierdo/
Theo Bongonda,/player/217877/theo-bongonda/
Rúben Semedo,/player/216778/r%C3%BAben-semedo/
Bastos,/player/216655/bastos/
Rafa,/player/216547/rafa/
Maximilian Philipp,/player/216497/maximilian-philipp/
Morales,/player/216475/morales/
Kenny Tete,/player/216266/kenny-tete/
Capa,/player/216189/capa/
Marco Sportiello,/player/216065/marco-sportiello/
Lucas Alario,/player/215353/lucas-alario/
Duván Zapata,/player/215333/duv%C3%A1n-zapata/
Darío Benedetto,/player/215061/dar%C3%ADo-benedetto/
Lisandro López,/player/215051/lisandro-l%C3%B3pez/
Matías Kranevitter,/player/214977/mat%C3%ADas-kranevitter/
Alexandr Selikhov,/player/213732/alexandr-selikhov/
Alan Ruiz,/player/213582/alan-ruiz/
Diego Laxalt,/player/213400/diego-laxalt/
Divock Origi,/player/213135/divock-origi/
Diego Rolán,/player/213114/diego-rol%C3%A1n/
Niklas Stark,/player/212977/niklas-stark/
Hernâni,/player/212911/hern%C3%A2ni/
Roberto Gagliardini,/player/212153/roberto-gagliardini/
Pedro Santos,/player/211119/pedro-santos/
Carles Gil,/player/210930/carles-gil/
Paulo Oliveira,/player/210679/paulo-oliveira/
Alexander Szymanowski,/player/210333/alexander-szymanowski/
Kevin Wimmer,/player/209997/kevin-wimmer/
Thomas Partey,/player/209989/thomas-partey/
Pacheco,/player/209960/pacheco/
Tiago Volpi,/player/209307/tiago-volpi/
Filip Kostić,/player/208574/filip-kosti%C4%87/
Andreas Pereira,/player/208450/andreas-pereira/
Andreas Samaris,/player/208230/andreas-samaris/
Abdoulaye Doucouré,/player/208135/abdoulaye-doucour%C3%A9/
Guido Pizarro,/player/207939/guido-pizarro/
Josef Martínez,/player/207877/josef-mart%C3%ADnez/
Matthias Ginter,/player/207862/matthias-ginter/
Jesse Lingard,/player/207494/jesse-lingard/
Mitchell Weiser,/player/206591/mitchell-weiser/
Bigas,/player/206222/bigas/
Dominique Heintz,/player/206198/dominique-heintz/
Sébastien Haller,/player/205693/s%C3%A9bastien-haller/
Lucas Castro,/player/205633/lucas-castro/
James Ward-Prowse,/player/205569/james-ward-prowse/
Takashi Inui,/player/205114/takashi-inui/
Jordan Pickford,/player/204935/jordan-pickford/
Benjamin Mendy,/player/204884/benjamin-mendy/
Raúl Jiménez,/player/204838/ra%C3%BAl-jim%C3%A9nez/
Rubén Pardo,/player/204523/rub%C3%A9n-pardo/
Baptiste Reynet,/player/204240/baptiste-reynet/
M'Baye Niang,/player/204077/mbaye-niang/
Konstantinos Fortounis,/player/203980/konstantinos-fortounis/
Pozuelo,/player/203895/pozuelo/
Joãozinho,/player/203627/jo%C3%A3ozinho/
Pavel Kadeřábek,/player/203605/pavel-kade%C5%99%C3%A1bek/
Tonny Vilhena,/player/203535/tonny-vilhena/
Mohamed Elyounoussi,/player/203362/mohamed-elyounoussi/
Leonardo Bittencourt,/player/203106/leonardo-bittencourt/
Álvaro,/player/202935/%C3%A1lvaro/
Jannik Vestergaard,/player/202849/jannik-vestergaard/
Sergi Darder,/player/202648/sergi-darder/
Diego Demme,/player/202325/diego-demme/
Valentin Eysseric,/player/201878/valentin-eysseric/
Gastón Ramírez,/player/201508/gast%C3%B3n-ram%C3%ADrez/
David López,/player/201505/david-l%C3%B3pez/
Milan Badelj,/player/201144/milan-badelj/
Aïssa Mandi,/player/201143/a%C3%AFssa-mandi/
Ismaily,/player/201119/ismaily/
Agustín Marchesín,/player/201095/agust%C3%ADn-marches%C3%ADn/
Łukasz Teodorczyk,/player/201013/%C5%82ukasz-teodorczyk/
Marafona,/player/200798/marafona/
Benjamin Lecomte,/player/200726/benjamin-lecomte/
Nacer Chadli,/player/200529/nacer-chadli/
Mark Uth,/player/200318/mark-uth/
Sebastian Rode,/player/200215/sebastian-rode/
Marco van Ginkel,/player/199767/marco-van-ginkel/
Danilo,/player/199304/danilo/
Charles Aránguiz,/player/199042/charles-ar%C3%A1nguiz/
Luis Alberto,/player/198706/luis-alberto/
Raúl Navas,/player/198614/ra%C3%BAl-navas/
Kara Mbodj,/player/198584/kara-mbodj/
Rogelio Funes Mori,/player/198140/rogelio-funes-mori/
Nicolás Lodeiro,/player/197225/nicol%C3%A1s-lodeiro/
Daniel Caligiuri,/player/197083/daniel-caligiuri/
Simone Verdi,/player/196889/simone-verdi/
Enzo Pérez,/player/196432/enzo-p%C3%A9rez/
Teófilo Gutiérrez,/player/196150/te%C3%B3filo-guti%C3%A9rrez/
Charlie Austin,/player/195671/charlie-austin/
Borja Bastón,/player/194996/borja-bast%C3%B3n/
Andros Townsend,/player/194932/andros-townsend/
Wahbi Khazri,/player/194845/wahbi-khazri/
Germán Pezzella,/player/193601/germ%C3%A1n-pezzella/
Guido Burgstaller,/player/193584/guido-burgstaller/
Thomas Delaney,/player/193283/thomas-delaney/
Koen Casteels,/player/192984/koen-casteels/
Emanuele Giaccherini,/player/192841/emanuele-giaccherini/
Romain Hamouma,/player/192722/romain-hamouma/
Holger Badstuber,/player/192620/holger-badstuber/
Marvin Plattenhardt,/player/192557/marvin-plattenhardt/
Fontàs,/player/192476/font%C3%A0s/
Gökhan Töre,/player/191032/g%C3%B6khan-t%C3%B6re/
Celso Borges,/player/190799/celso-borges/
Michail Antonio,/player/190717/michail-antonio/
Eliaquim Mangala,/player/190531/eliaquim-mangala/
Etxeita,/player/190507/etxeita/
Canales,/player/190286/canales/
Ben Mee,/player/189682/ben-mee/
Rafael,/player/189681/rafael/
Julian Baumgartlinger,/player/189606/julian-baumgartlinger/
Victor Sánchez,/player/189506/victor-s%C3%A1nchez/
Souza,/player/189423/souza/
Susaeta,/player/189354/susaeta/
Etrit Berisha,/player/189296/etrit-berisha/
Yannick Bolasie,/player/189157/yannick-bolasie/
Alfred N'Diaye,/player/188879/alfred-ndiaye/
Miguel Lopes,/player/188840/miguel-lopes/
Nicolas Nkoulou,/player/188829/nicolas-nkoulou/
Senad Lulić,/player/188427/senad-luli%C4%87/
Lautaro Acosta,/player/188268/lautaro-acosta/
Juanfran,/player/188135/juanfran/
Rochina,/player/188103/rochina/
Pavel Mamaev,/player/187736/pavel-mamaev/
Omar El Kaddouri,/player/187702/omar-el-kaddouri/
Artem Dzyuba,/player/187607/artem-dzyuba/
Denis Glushakov,/player/187366/denis-glushakov/
Yann M'Vila,/player/187052/yann-mvila/
Kwadwo Asamoah,/player/186832/kwadwo-asamoah/
Jefferson Montero,/player/186805/jefferson-montero/
Keisuke Honda,/player/186581/keisuke-honda/
Kieran Trippier,/player/186345/kieran-trippier/
Elías Hernández,/player/186302/el%C3%ADas-hern%C3%A1ndez/
Kieran Gibbs,/player/186115/kieran-gibbs/
Nicolai Müller,/player/183871/nicolai-m%C3%BCller/
Angelo Ogbonna,/player/183855/angelo-ogbonna/
Sebastian Langkamp,/player/183568/sebastian-langkamp/
Moussa Sissoko,/player/183394/moussa-sissoko/
Raúl Bobadilla,/player/183249/ra%C3%BAl-bobadilla/
Troy Deeney,/player/183125/troy-deeney/
Balázs Dzsudzsák,/player/182879/bal%C3%A1zs-dzsudzs%C3%A1k/
Maximiliano Pereira,/player/182862/maximiliano-pereira/
Andy Carroll,/player/182836/andy-carroll/
Jose Holebas,/player/182744/jose-holebas/
William Vainqueur,/player/181402/william-vainqueur/
Marek Suchý,/player/181262/marek-such%C3%BD/
Luiz Adriano,/player/180826/luiz-adriano/
Guilherme,/player/180714/guilherme/
Luisinho,/player/180359/luisinho/
Ki Sung Yueng,/player/180283/ki-sung-yueng/
Mosquera,/player/178625/mosquera/
Ruud Vormer,/player/178415/ruud-vormer/
Miguel Layún,/player/178322/miguel-lay%C3%BAn/
Thomas Mangani,/player/178160/thomas-mangani/
Granero,/player/178085/granero/
Paul Baysse,/player/178031/paul-baysse/
Miguel Veloso,/player/178007/miguel-veloso/
Cristian Zapata,/player/177983/cristian-zapata/
Sebastian Prödl,/player/177578/sebastian-pr%C3%B6dl/
Marcelo Díaz,/player/176930/marcelo-d%C3%ADaz/
Nahuel Guzmán,/player/176919/nahuel-guzm%C3%A1n/
Adrián Ramos,/player/176619/adri%C3%A1n-ramos/
Vadis Odjidja-Ofoe,/player/175895/vadis-odjidja-ofoe/
Matías Fernández,/player/174549/mat%C3%ADas-fern%C3%A1ndez/
Eljero Elia,/player/172049/eljero-elia/
Steven Defour,/player/170815/steven-defour/
Giovani dos Santos,/player/170369/giovani-dos-santos/
Jack Cork,/player/169706/jack-cork/
Kenneth Vermeer,/player/169181/kenneth-vermeer/
Rafinha,/player/168607/rafinha/
Salvatore Bocchetti,/player/168326/salvatore-bocchetti/
Asamoah Gyan,/player/168320/asamoah-gyan/
Ignazio Abate,/player/168312/ignazio-abate/
Marco Ruben,/player/165560/marco-ruben/
Fernando Gago,/player/165517/fernando-gago/
Adriano,/player/164082/adriano/
Sergio,/player/163806/sergio/
Guillaume Gillet,/player/163186/guillaume-gillet/
Llorente,/player/162131/llorente/
Javi García,/player/161754/javi-garc%C3%ADa/
Riccardo Montolivo,/player/159287/riccardo-montolivo/
Fabio Quagliarella,/player/159261/fabio-quagliarella/
Michael Krohn-Dehli,/player/159240/michael-krohn-dehli/
Christian Gentner,/player/158856/christian-gentner/
Ibrahim Afellay,/player/158372/ibrahim-afellay/
Jefferson Farfán,/player/158133/jefferson-farf%C3%A1n/
Jorge Valdivia,/player/157492/jorge-valdivia/
Thomas Vermaelen,/player/157304/thomas-vermaelen/
Clint Dempsey,/player/155897/clint-dempsey/
Michael Bradley,/player/155887/michael-bradley/
Yoann Gourcuff,/player/153296/yoann-gourcuff/
Hilton,/player/153260/hilton/
Pablo Batalla,/player/153179/pablo-batalla/
Rodrigo Palacio,/player/152999/rodrigo-palacio/
Per Ciljan Skjelbred,/player/152996/per-ciljan-skjelbred/
José Sand,/player/152912/jos%C3%A9-sand/
Sergey Ryzhikov,/player/147660/sergey-ryzhikov/
Soldado,/player/146758/soldado/
Jesús Navas,/player/146536/jes%C3%BAs-navas/
Gökhan Gönül,/player/143699/g%C3%B6khan-g%C3%B6n%C3%BCl/
José Sosa,/player/143121/jos%C3%A9-sosa/
Marcelo Barovero,/player/142721/marcelo-barovero/
Lisandro López,/player/142707/lisandro-l%C3%B3pez/
Ragnar Klavan,/player/140620/ragnar-klavan/
Blerim Džemaili,/player/138699/blerim-d%C5%BEemaili/
Bruno Alves,/player/138110/bruno-alves/
Robert Huth,/player/137785/robert-huth/
Sergio García,/player/135697/sergio-garc%C3%ADa/
Jimmy Briand,/player/134779/jimmy-briand/
Burak Yılmaz,/player/124375/burak-y%C4%B1lmaz/
